(5,6)
(5,11)
(6,15)
(6,6)
(6,9)
(7,11)
(5,6)
(6,11)
(6,9)
(6,9)
(6,9)
(6,8)
(5,8)
(6,10)
(6,9)
(6,9)
(6,11)
(6,8)
(5,11)
(6,11)
(6,6)
(6,11)
(6,9)
(6,7)
(6,11)
(6,12)
(6,8)
(6,9)
(6,11)
(6,11)
(6,11)
(6,11)
(6,7)
(6,9)
(6,6)
(6,4)
(6,8)
(6,6)
(6,5)
(5,7)
(5,5)
(7,11)
(6,4)
(6,7)
(6,8)
(5,10)
(6,0)
(6,2)
(6,0)
(6,0)
(6,4)
(5,5)
(6,2)
(6,0)
(7,0)
(5,2)
(5,4)
(6,3)
(6,1)
(6,5)
(7,5)
(5,6)
(6,7)
(6,3)
(6,5)
(6,4)
(6,2)
(6,6)
(6,7)
(6,3)
(6,1)
(5,4)
(6,5)
(6,3)
(6,2)
(6,1)
(6,1)
(5,4)
(6,7)
(6,4)
(6,2)
(6,0)
(6,2)
(5,0)
(7,7)
(6,0)
(6,0)
(5,2)
(5,6)
(6,4)
(7,2)
(6,4)
(5,6)
(5,3)
(6,4)
(6,6)
(7,2)
(6,3)
(5,4)
(5,8)
(6,8)
(6,8)
(6,6)
(5,7)
(5,7)
(6,14)
(6,4)
(6,6)
(6,8)
(6,5)
(5,8)
(6,10)
(6,10)
(6,7)
(6,8)
(7,10)
(5,10)
(5,10)
(6,10)
(6,9)
(6,4)
(7,6)
(6,10)
(5,6)
(5,8)
(6,10)
(6,10)
(7,7)
(6,11)
(6,12)
(6,14)
(6,7)
(5,8)
(6,14)
(6,14)
(6,13)
(6,15)
(6,17)
(6,12)
(7,10)
(6,8)
(5,12)
(5,16)
(6,10)
(6,12)
(7,10)
(6,11)
(6,12)
(6,12)
(6,11)
(5,13)
(6,17)
(5,17)
(6,17)
(6,14)
(6,15)
(6,12)
(7,12)
(6,13)
(6,12)
(6,10)
(6,14)
(6,17)
(6,13)
(5,17)
(6,16)
(6,17)
(6,15)
(6,14)
(7,13)
(6,12)
(6,12)
(6,11)
(6,12)
(5,10)
(6,14)
(6,17)
(6,17)
(6,16)
(6,14)
(6,14)
(7,12)
(6,12)
(6,13)
(5,12)
(5,14)
(6,13)
(7,17)
(6,14)
(6,11)
(6,15)
(6,15)
(6,15)
(7,15)
(6,12)
(5,11)
(5,16)
(6,13)
(6,14)
(7,12)
(6,12)
(6,11)
(6,12)
(6,12)
(6,14)
(6,15)
(5,16)
(5,17)
(6,13)
(6,14)
(6,14)
(7,15)
(6,14)
(6,11)
(6,11)
(6,13)
(6,15)
(7,14)
(5,14)
(5,13)
(5,13)
(6,14)
(6,14)
(7,12)
(6,14)
(6,11)
