(6,20)
(6,21)
(6,17)
(6,18)
(6,15)
(6,19)
(6,23)
(6,17)
(6,17)
(6,18)
(6,18)
(6,19)
(6,22)
(7,18)
(6,20)
(6,16)
(6,19)
(6,21)
(6,19)
(7,17)
(6,17)
(6,19)
(6,16)
(6,19)
(6,23)
(7,19)
(6,19)
(6,19)
(6,19)
(6,19)
(6,20)
(7,19)
(6,18)
(6,16)
(6,22)
(6,24)
(6,18)
(7,17)
(6,20)
(6,18)
(6,20)
(6,20)
(6,24)
(7,15)
(6,17)
(6,19)
(6,22)
(6,17)
(6,20)
(7,22)
(6,16)
(6,22)
(6,20)
(6,21)
(6,18)
(7,21)
(6,19)
(6,17)
(6,20)
(6,21)
(6,20)
(7,16)
(6,18)
(6,18)
(6,18)
(6,23)
(6,19)
(7,19)
(6,17)
(6,16)
(6,22)
(6,18)
(6,17)
(7,17)
(6,19)
(6,18)
(6,22)
(6,20)
(6,15)
(7,17)
(6,16)
(6,19)
(6,23)
(6,18)
(6,23)
(7,17)
(6,17)
(6,23)
(6,22)
(6,19)
(6,19)
(7,21)
(6,16)
(6,19)
(6,19)
(6,19)
(6,21)
(7,17)
(6,19)
(6,23)
(6,19)
(6,18)
(6,20)
(7,16)
(6,19)
(6,19)
(6,21)
(6,14)
(6,14)
(7,18)
(6,18)
(6,18)
(6,22)
(6,20)
(6,18)
(7,19)
(6,20)
(6,20)
(6,23)
(6,17)
(6,19)
(6,17)
(6,20)
(6,22)
(6,17)
(6,16)
(6,18)
(6,17)
(6,20)
(6,24)
(6,25)
(6,18)
(6,23)
(6,24)
(6,23)
(6,23)
(6,25)
(6,22)
(7,26)
(6,25)
(6,24)
(6,23)
(6,26)
(6,25)
(7,28)
(5,24)
(5,30)
(5,23)
(5,24)
(6,32)
(7,27)
(6,21)
(6,23)
(6,26)
(6,29)
(6,25)
(7,24)
(6,27)
(6,28)
(6,23)
(6,33)
(6,28)
(7,30)
(6,21)
(6,27)
(6,32)
(6,28)
(6,29)
(7,30)
(6,31)
(6,27)
(6,31)
(6,32)
(5,34)
(6,34)
(5,29)
(6,34)
(6,26)
(6,32)
(6,32)
(7,27)
(6,31)
(6,29)
(6,29)
(6,35)
(6,31)
(7,30)
(6,31)
(6,32)
(6,30)
(6,32)
(6,69)
(8,65)
(6,72)
(6,68)
(6,68)
(6,66)
(6,57)
(6,49)
(6,34)
(6,34)
(6,33)
(6,30)
(7,28)
(6,29)
(6,32)
(6,32)
(6,30)
(6,25)
(7,30)
(6,32)
(6,32)
(6,31)
(6,31)
(6,33)
(7,35)
(5,33)
(5,32)
(5,34)
(6,29)
(6,33)
(7,31)
(6,28)
(6,30)
(6,35)
(6,31)
(6,30)
(7,29)
(6,28)
(6,32)
(6,33)
(6,29)
(6,32)
(7,28)
(6,33)
(6,42)
(6,76)
(6,66)
(6,69)
(7,71)
(6,77)
(6,67)
(6,65)
(6,57)
(6,41)
(6,30)
(6,33)
(6,33)
(6,30)
(6,30)
(6,31)
(6,33)
(6,32)
(6,32)
(6,32)
(6,29)
(6,35)
(6,32)
(5,30)
(5,32)
(5,31)
(5,34)
(7,35)
(6,26)
(6,30)
(6,29)
(6,32)
(6,33)
(7,29)
(6,28)
(6,29)
(6,33)
(6,30)
(6,31)
(7,30)
(6,30)
(6,31)
(6,33)
(6,32)
(6,32)
(7,66)
(6,73)
(6,71)
(6,69)
(6,73)
(6,60)
(7,43)
(6,30)
(6,30)
(6,33)
(6,33)
(6,31)
(7,31)
(6,26)
(6,33)
(6,32)
(6,22)
(6,29)
(7,25)
(6,20)
(6,23)
(6,28)
(6,21)
(6,21)
(7,24)
(6,22)
(6,24)
(6,22)
(6,20)
(6,18)
(7,21)
(6,21)
(6,22)
(6,17)
(6,21)
(6,18)
(6,16)
(6,23)
(6,18)
(6,18)
(6,18)
(6,18)
(6,18)
(6,23)
(6,17)
(6,16)
(6,17)
(6,14)
(6,22)
(6,19)
(6,18)
(6,20)
(6,20)
(7,20)
(6,18)
(6,22)
(6,17)
(6,20)
(6,19)
(7,19)
(6,20)
(6,18)
(6,19)
(6,17)
(6,16)
(7,19)
(6,23)
(6,19)
(6,19)
(6,20)
(6,19)
(7,18)
(6,22)
(6,22)
(6,17)
(6,19)
(6,19)
(7,21)
(6,20)
(6,19)
(6,23)
(6,20)
(6,17)
(7,24)
(6,22)
(6,19)
(6,20)
(6,21)
(6,20)
(7,20)
(6,25)
(6,21)
(6,17)
(6,20)
(6,22)
(7,22)
(6,22)
(6,20)
(6,21)
(6,21)
(6,21)
(7,25)
(6,18)
(6,18)
(6,21)
(6,21)
(6,24)
(7,22)
(6,22)
(5,18)
(5,19)
(5,22)
(5,23)
(6,17)
(5,19)
(5,24)
(5,19)
(5,21)
(5,22)
(7,22)
(6,17)
(6,17)
(6,18)
(6,22)
(6,22)
(7,19)
(6,19)
(6,18)
(6,19)
(6,21)
(6,19)
(7,19)
(6,17)
(6,20)
(5,18)
(6,22)
(6,23)
(7,19)
(6,19)
(6,19)
(6,22)
(6,16)
(6,21)
(6,23)
(6,19)
(6,15)
(6,21)
(6,21)
(6,17)
(6,19)
(6,18)
(6,22)
(6,18)
(6,21)
(6,19)
(6,15)
(6,18)
(6,19)
(6,19)
(6,20)
(7,18)
(6,17)
(6,19)
(6,22)
