(7,21)
(6,17)
(6,19)
(6,20)
(6,22)
(6,21)
(7,17)
(6,15)
(6,17)
(6,23)
(6,17)
(6,20)
(7,18)
(6,17)
(6,18)
(6,21)
(6,20)
(6,16)
(7,17)
(6,20)
(6,16)
(6,19)
(6,24)
(6,21)
(7,19)
(6,23)
(6,23)
(6,21)
(6,19)
(6,18)
(7,19)
(6,17)
(6,21)
(6,24)
(6,18)
(6,21)
(7,23)
(6,21)
(6,21)
(6,23)
(6,19)
(6,17)
(7,19)
(6,19)
(6,23)
(6,17)
(6,17)
(6,19)
(7,20)
(6,23)
(6,23)
(6,20)
(6,21)
(6,22)
(7,19)
(6,23)
(6,26)
(6,20)
(6,20)
(6,25)
(7,23)
(6,27)
(6,25)
(6,26)
(6,27)
(6,23)
(7,31)
(6,28)
(6,22)
(6,24)
(6,35)
(5,33)
(6,25)
(6,26)
(6,26)
(6,28)
(6,24)
(6,28)
(7,31)
(6,24)
(6,28)
(6,29)
(6,29)
(6,21)
(7,29)
(6,30)
(6,31)
(6,27)
(6,35)
(6,33)
(6,25)
(6,25)
(6,29)
(5,27)
(5,30)
(5,30)
(6,34)
(6,28)
(6,28)
(6,35)
(6,27)
(7,28)
(6,29)
(6,31)
(6,28)
(6,23)
(6,28)
(7,28)
(6,29)
(6,29)
(6,30)
(6,27)
(6,26)
(7,32)
(5,31)
(5,26)
(5,24)
(6,28)
(6,29)
(7,25)
(6,29)
(6,28)
(6,24)
(6,24)
(6,27)
(7,25)
(6,20)
(6,25)
(6,24)
(6,25)
(6,24)
(7,25)
(6,27)
(6,26)
(6,25)
(6,23)
(6,25)
(7,24)
(6,24)
(6,26)
(6,23)
(6,24)
(6,33)
(7,27)
(6,23)
(6,29)
(5,23)
(6,27)
(5,25)
(6,26)
(5,26)
(5,24)
(5,27)
(6,30)
(6,24)
(7,20)
(6,26)
(6,26)
(6,25)
(6,24)
(6,25)
(6,25)
(6,20)
(6,26)
(6,30)
(6,22)
(6,20)
(6,23)
(6,25)
(6,25)
(6,22)
(6,22)
(6,23)
(6,26)
(6,27)
(6,21)
(6,20)
(6,23)
(7,28)
(6,25)
(6,25)
(6,27)
(6,28)
(6,26)
(7,30)
(5,27)
(5,25)
(5,23)
(5,34)
(6,33)
(7,20)
(6,23)
(6,30)
(6,27)
(6,25)
(6,27)
(7,25)
(6,20)
(6,28)
(6,29)
(6,22)
(6,20)
(7,25)
(6,24)
(6,25)
(6,24)
(6,25)
(6,27)
(7,24)
(6,29)
(6,29)
(6,24)
(6,25)
(6,24)
(7,30)
(6,25)
(6,21)
(6,24)
(6,28)
(6,27)
(7,34)
(6,28)
(6,25)
(6,26)
(5,33)
(5,32)
(7,25)
(6,28)
(6,30)
(6,30)
(6,25)
(6,28)
(7,27)
(6,28)
(6,27)
(6,29)
(6,27)
(6,25)
(7,25)
(6,30)
(6,23)
(6,24)
(6,30)
(6,25)
(7,32)
(6,29)
(6,31)
(6,35)
(6,32)
(5,28)
(5,31)
(6,28)
(6,25)
(6,33)
(6,26)
(7,29)
(6,29)
(6,32)
(6,32)
(6,29)
(6,31)
(7,28)
(6,32)
(6,25)
(6,28)
(6,25)
(6,28)
(7,35)
(6,30)
(6,32)
(5,28)
(5,32)
(6,34)
(7,25)
(6,30)
(6,27)
(6,32)
(6,26)
(6,27)
(7,30)
(6,34)
(6,31)
(6,34)
(6,29)
(6,28)
(7,30)
(6,32)
(6,23)
(6,27)
(6,32)
(6,32)
(7,35)
(6,29)
(6,31)
(6,34)
(5,35)
(6,33)
(7,33)
(6,29)
(6,33)
(6,33)
(6,30)
(6,28)
(7,28)
(6,34)
(6,34)
(6,29)
(6,28)
(6,30)
(7,33)
(6,31)
(6,29)
(6,32)
(6,35)
(6,35)
(5,33)
(5,32)
(6,31)
(6,34)
(6,30)
(7,30)
(6,31)
(6,32)
(6,30)
(6,30)
(6,29)
(7,33)
(6,32)
(6,32)
(6,32)
(5,35)
(6,32)
(7,30)
(6,34)
(6,30)
(6,33)
(6,32)
(6,30)
(7,30)
(6,33)
(6,33)
(6,30)
(6,32)
(6,35)
(7,33)
(6,32)
(5,32)
(6,36)
(6,30)
(6,33)
(7,30)
(6,34)
(6,30)
(6,32)
(6,30)
(6,34)
(7,34)
(6,32)
(6,35)
(5,35)
(6,33)
(6,30)
(7,30)
(6,32)
(6,33)
(6,30)
(6,31)
(6,30)
(7,33)
(6,30)
(6,32)
(6,32)
(5,35)
(7,32)
(6,30)
(6,31)
(6,33)
(6,31)
(6,31)
(7,30)
(6,34)
(6,32)
(6,37)
(6,36)
(6,36)
(6,33)
(6,31)
(6,33)
(6,38)
(6,35)
(6,32)
(7,35)
(6,34)
(6,37)
(6,33)
(6,32)
(6,39)
(7,34)
(5,35)
(6,33)
(6,39)
(6,32)
(6,33)
(7,33)
(6,36)
(6,38)
(6,32)
(6,42)
(6,37)
(7,34)
(6,33)
(6,37)
(6,34)
(6,35)
(6,38)
(7,38)
(6,39)
(6,36)
(6,45)
(6,42)
(6,36)
(6,37)
(6,42)
(6,35)
(6,38)
(6,42)
(7,41)
(6,44)
(6,37)
(6,40)
(6,39)
(6,37)
(7,39)
(6,41)
(6,38)
(6,45)
(6,41)
(6,40)
(7,40)
(6,37)
(6,40)
(6,39)
(6,39)
(6,43)
(7,39)
(5,36)
(6,40)
(6,42)
(6,39)
(6,42)
(7,40)
(6,40)
(6,41)
(6,44)
(6,39)
(6,39)
(7,39)
(6,45)
(6,38)
(6,36)
(6,44)
(6,39)
(6,43)
