(34,0)
)(35,19)

(35,25)
(35,15)
(36,41)
(35,25)
(36,15)
(36,17)
(36,13)
(36,49)
(36,25)
(35,19)
(36,22)
(36,14)
(35,37)
(35,19)

(35,25)
(35,15)
(36,41)
(35,25)
(36,15)
(36,17)
(36,13)
(36,49)
(36,25)
(35,19)
(36,22)
(36,14)
(35,37)
(35,19)
(34,0)
(35,0)
(36,0)
(36,4)
(36,3)
(36,0)
(35,30)
(35,37)
(36,34)
(36,44)
(36,44)
(36,47)
(35,53)
(36,79)
(37,94)
(36,86)
(36,91)
(36,94)
(36,110)
(36,99)
(36,103)
(36,108)
(36,104)
(36,107)
(36,106)
(36,105)
(36,100)
(36,104)
(37,107)
(36,108)
(37,99)
(36,97)
(36,91)
(36,103)
(37,101)
(36,102)
(37,101)
(36,100)
(36,99)
(35,93)
(36,101)
(36,111)
(37,111)
(37,109)
(36,115)
(36,112)
(36,103)
(36,108)
(36,107)
(36,106)
(36,104)
(36,106)
(36,107)
(36,108)
(36,106)
(36,112)
(37,112)
(36,111)
(36,112)
(37,104)
(35,108)
(36,108)
(36,108)
(36,103)
(37,109)
(36,111)
(36,104)
(35,103)
(36,106)
(36,106)
(36,110)
(37,109)
(37,121)
(36,114)
(35,112)
(37,104)
(36,106)
(36,110)
(37,105)
(36,109)
(37,106)
(35,110)
(37,101)
(36,108)
(36,104)
(37,123)
(36,113)
(35,112)
(37,108)
(36,115)
(36,112)
(37,105)
(36,111)
(37,103)
(35,105)
(36,110)
(36,106)
(36,106)
(37,108)
(36,113)
(36,112)
(35,110)
(37,109)
(36,113)
(36,113)
(37,105)
(36,111)
(36,104)
(35,115)
(36,106)
(37,105)
(36,111)
(36,106)
(37,110)
(36,114)
(35,111)
(37,108)
(36,113)
(36,114)
(36,123)
(37,112)
(36,113)
(35,123)
(37,114)
(37,113)
(36,114)
(36,110)
(37,109)
(36,113)
(35,113)
(36,123)
(37,123)
(36,115)
(36,112)
(37,110)
(36,108)
(35,107)
(37,106)
(36,109)
(37,109)
(36,107)
(36,109)
(36,105)
(35,107)
(36,107)
(36,108)
(37,107)
(36,105)
(36,122)
(37,122)
(35,122)
(36,115)
(36,112)
(37,112)
(36,105)
(36,108)
(37,119)
(35,109)
(36,106)
(36,110)
(36,103)
(36,109)
(36,113)
(36,111)
(36,108)
(36,113)
(36,114)
(37,110)
(37,112)
(36,108)
(36,109)
(35,106)
(36,110)
(36,107)
(36,104)
(37,106)
(36,113)
(35,113)
(35,110)
(37,112)
(36,112)
(36,113)
(37,122)
(37,112)
(35,110)
(37,104)
(36,109)
(36,104)
(36,104)
(36,111)
(36,105)
(35,123)
(36,111)
(37,122)
(37,115)
(36,113)
(36,122)
(37,122)
(35,113)
(36,113)
(36,107)
(36,107)
(36,110)
(37,107)
(36,111)
(35,104)
(36,106)
(36,104)
(36,104)
(36,103)
(37,105)
(36,109)
(36,100)
(36,98)
(36,102)
(36,91)
(36,77)
(36,77)
(36,85)
(36,95)
(36,107)
(37,108)
(36,109)
(36,102)
(36,110)
(36,105)
(36,112)
(36,111)
(36,113)
(36,112)
(37,110)
(36,111)
(36,123)
(35,109)
(37,109)
(36,105)
(36,110)
(37,105)
(36,109)
(36,105)
(36,110)
(36,109)
(36,161)
(36,175)
(37,166)
(37,172)
(37,173)
(36,172)
(36,108)
(36,109)
(37,106)
(36,108)
(36,97)
(36,89)
(35,67)
(36,71)
(36,63)
(36,60)
(36,60)
(36,83)
(35,93)
(36,105)
(36,110)
(37,105)
(36,113)
(37,108)
(36,104)
(35,104)
(36,101)
(36,95)
(36,105)
(36,101)
(36,100)
(36,103)
(36,110)
(36,110)
(37,111)
(36,106)
(36,106)
(36,100)
(36,61)
(35,44)
(36,41)
(35,23)
(36,22)
(36,8)
(36,21)
(35,1)
(36,0)
(36,5)
(35,2)
(35,16)
(35,8)
(34,17)
(35,4)
(35,9)
(36,16)
(36,13)
(35,18)
(34,7)
(34,4)
(35,8)
(36,0)
(36,12)
(36,7)
(36,16)
(35,0)
(36,12)
(36,17)
(36,20)
(36,24)
(36,14)
(35,6)
(36,12)
(36,25)
(36,32)
(36,10)
(36,19)
(35,16)
(36,42)
(36,31)
(35,21)
(35,24)
(36,13)
(36,31)
(35,19)
(36,8)
(36,28)
(36,16)
(36,29)
(36,30)
(35,17)
(36,12)
(36,12)
(36,32)
(36,31)
(36,23)
(34,25)
(35,25)
(36,49)
(36,18)
(36,6)
(36,22)
(35,21)
(36,51)
(36,22)
(36,17)
(36,12)
(36,23)
(36,29)
(35,16)
(36,23)
(36,11)
(35,13)
(35,37)
(35,21)
(34,30)
(36,26)
(36,30)
(36,40)
(36,15)
(36,19)
(35,19)
(36,26)
(36,34)
(36,16)
