(35,17)
(36,24)
(36,33)
(36,39)
(36,15)
(35,20)
(36,30)
(36,48)
(36,15)

(35,21)
(35,29)
(35,22)
(35,34)
(34,21)
(35,17)
(36,24)
(36,33)
(36,39)
(36,15)
(35,20)
(36,30)
(36,48)
(36,15)
(34,0)
(36,0)
(36,15)
(36,14)
(36,5)
(36,7)
(35,1)
(36,6)
(36,18)
(35,16)
(35,24)
(35,12)
(34,26)
(35,20)
(35,2)
(35,16)
(35,9)
(36,7)
(35,24)
(36,0)
(36,5)
(36,4)
(36,3)
(35,5)
(34,0)
(35,12)
(35,10)
(35,6)
(36,7)
(36,19)
(35,6)
(36,35)
(36,20)
(36,13)
(36,6)
(36,12)
(36,20)
(34,18)
(35,19)
(35,6)
(35,6)
(35,11)
(36,12)
(35,11)
(36,5)
(36,16)
(36,24)
(36,13)
(36,18)
(35,6)
(36,16)
(36,21)
(35,19)
(35,11)
(35,21)
(34,17)
(35,19)
(35,14)
(36,9)
(36,23)
(36,42)
(35,13)
(36,16)
(36,7)
(36,15)
(35,11)
(35,16)
(34,18)
(34,7)
(36,20)
(36,21)
(36,15)
(36,4)
(36,11)
(35,12)
(36,4)
(35,7)
(35,5)
(35,10)
(35,4)
(35,19)
(36,13)
(36,11)
(36,17)
(36,21)
(36,4)
(35,2)
(36,9)
(36,9)
(35,12)
(35,11)
(35,3)
(34,15)
(35,3)
(36,6)
(36,4)
(36,18)
(36,14)
(35,50)
(36,24)
(36,16)
(36,13)
(36,9)
(35,25)
(34,27)
(34,9)
(35,12)
(35,26)
(35,22)
(35,20)
(35,5)
(35,9)
(36,9)
(36,12)
(36,13)
(36,11)
(36,13)
(35,15)
(36,28)
(36,22)
(36,10)
(36,8)
(35,2)
(34,11)
(35,14)
(36,6)
(36,13)
(36,19)
(36,7)
(35,4)
(36,20)
(36,14)
(36,15)
(36,20)
(35,18)
(34,5)
(34,15)
(35,21)
(35,18)
(35,9)
(35,11)
(35,5)
(35,0)
(36,15)
(36,0)
(36,18)
(36,19)
(36,34)
(35,12)
(35,13)
(35,9)
(35,19)
(35,4)
(35,2)
(35,12)
(36,13)
(36,8)
(36,19)
(36,34)
(36,22)
(35,31)
(36,21)
(36,19)
(36,15)
(36,14)
(36,22)
(34,21)
(35,9)
(35,6)
(35,16)
(36,8)
(36,19)
(36,12)
(35,19)
(36,18)
(36,26)
(36,26)
(36,28)
(36,21)
(35,20)
(36,15)
(36,15)
(36,7)
(36,10)
(35,14)
(34,18)
(35,24)
(35,30)
(35,24)
(35,17)
(35,21)
(34,9)
(36,13)
(35,18)
(35,21)
(35,23)
(35,13)
(35,14)
(34,29)
(35,25)
(35,37)
(35,27)
(35,20)
(35,11)
(34,13)
(35,21)
(35,16)
