(35,20)
(36,8)
(36,29)
(36,21)
(36,9)
(35,22)
(36,35)
(36,37)
(36,9)
(36,12)
(35,24)
(35,28)
(35,31)
(34,6)
(35,20)
(36,8)
(36,29)
(36,21)
(36,9)
(35,22)
(36,35)
(36,37)
(36,9)
(36,12)
(35,24)
(35,28)
(35,31)
(34,6)
(35,20)
(36,8)
(36,29)
(36,21)
(36,9)
(35,22)
(36,35)
(36,37)
(36,9)
(36,12)
(34,0)
(35,0)
(35,0)
(36,0)
(36,13)
(36,6)
(35,8)
(36,5)
(36,4)
(36,13)
(36,17)
(36,17)
(35,16)
(36,29)
(36,51)
(36,32)
(36,48)
(36,45)
(36,48)
(36,70)
(36,67)
(36,58)
(36,76)
(36,74)
(37,81)
(35,78)
(35,79)
(36,74)
(36,82)
(36,80)
(36,84)
(37,83)
(35,86)
(37,82)
(36,81)
(36,78)
(37,84)
(36,109)
(36,134)
(36,107)
(37,104)
(36,112)
(36,112)
(36,134)
(37,144)
(37,149)
(36,134)
(37,157)
(37,162)
(37,169)
(36,153)
(36,152)
(36,143)
(37,154)
(36,153)
(37,165)
(37,155)
(37,154)
(37,158)
(37,186)
(37,197)
(36,188)
(37,181)
(37,158)
(36,170)
(36,185)
(36,196)
(37,212)
(36,170)
(37,159)
(36,167)
(36,163)
(36,151)
(36,124)
(37,97)
(35,84)
(36,85)
(37,79)
(36,76)
(37,79)
(36,69)
(37,65)
(35,60)
(36,49)
(36,51)
(36,43)
(36,36)
(36,38)
(36,35)
(35,32)
(36,34)
(36,20)
(36,22)
(36,28)
(37,28)
(35,37)
(36,27)
(35,28)
(36,56)
(36,30)
(36,44)
(36,36)
(35,32)
(36,47)
(37,44)
(36,68)
(36,52)
(36,55)
(35,70)
(36,72)
(36,72)
(36,71)
(36,68)
(36,81)
(36,77)
(35,84)
(36,81)
(37,77)
(36,86)
(37,81)
(36,76)
(36,83)
(36,79)
(36,78)
(37,80)
(36,82)
(36,84)
(37,84)
(36,86)
(35,89)
(36,93)
(36,87)
(37,89)
(36,98)
(36,114)
(36,136)
(36,119)
(36,107)
(36,107)
(36,98)
(37,114)
(37,129)
(36,139)
(35,130)
(37,135)
(37,124)
(37,122)
(36,147)
(36,139)
(37,134)
(36,136)
(37,106)
(36,113)
(36,130)
(36,111)
(37,109)
(36,89)
(35,100)
(36,112)
(37,112)
(36,112)
(36,102)
(37,101)
(37,110)
(36,127)
(36,120)
(36,133)
(37,119)
(37,127)
(37,140)
(37,136)
(35,145)
(36,143)
(37,108)
(37,136)
(37,108)
(36,137)
(36,148)
(35,124)
(37,131)
(37,100)
(36,89)
(36,89)
(36,81)
(36,76)
(35,80)
(36,79)
(37,76)
(36,67)
(36,61)
(36,58)
(36,35)
(35,57)
(36,22)
(36,19)
(36,17)
(36,3)
(36,4)
(34,2)
(36,7)
(36,2)
(36,0)
(36,13)
(36,14)
(36,8)
(35,15)
(36,5)
(36,0)
(36,34)
(35,44)
(36,44)
(35,46)
(36,37)
(36,48)
(36,49)
(36,56)
(36,74)
(36,72)
(35,87)
(36,68)
(36,93)
(36,86)
(36,99)
(36,97)
(35,79)
(36,85)
(36,106)
(36,108)
(37,109)
(36,102)
(36,109)
(35,107)
(36,107)
(36,109)
(37,106)
(36,112)
(36,105)
(36,112)
(35,111)
(37,112)
(36,111)
(36,111)
(36,108)
(36,116)
(37,112)
(35,115)
(36,110)
(37,113)
(36,116)
(36,115)
(37,110)
(35,118)
(35,122)
(37,141)
(36,139)
(36,120)
(37,130)
(37,142)
(35,166)
(35,174)
(36,151)
(37,155)
(37,151)
(37,181)
(36,183)
(36,175)
(35,185)
(37,160)
(37,172)
(37,182)
(37,180)
(36,194)
(36,186)
(35,196)
(36,191)
(37,187)
(37,193)
(37,189)
(37,178)
(36,182)
(35,181)
(36,188)
(36,170)
(36,182)
(37,181)
(37,171)
(37,182)
(35,171)
(36,180)
(36,182)
(37,180)
(37,169)
(37,158)
(36,152)
(35,180)
(35,182)
(37,180)
(37,161)
(36,157)
(36,133)
(36,155)
(37,162)
(36,180)
(36,180)
(36,173)
(36,209)
(36,250)
(37,258)
(37,303)
(36,308)
(37,352)
(37,365)
(37,363)
(37,372)
(37,364)
(37,373)
(37,356)
(36,358)
(37,380)
(37,371)
(37,371)
(37,376)
(37,376)
(37,365)
(37,369)
(36,374)
(37,367)
(38,377)
(37,381)
(38,368)
(37,373)
(37,367)
(37,364)
(36,376)
(37,376)
(37,372)
(37,362)
(37,363)
(37,364)
(37,338)
(37,351)
(36,354)
(37,370)
(37,344)
(37,348)
(37,342)
(37,349)
(37,340)
(37,340)
(36,352)
(37,332)
(37,315)
(37,294)
(37,304)
(37,278)
(37,257)
(37,260)
(36,223)
(37,189)
(37,172)
(36,151)
(36,158)
(37,144)
(37,136)
(35,141)
(36,170)
(36,162)
(37,147)
(36,148)
(36,139)
(36,147)
(36,164)
(37,166)
(36,158)
(36,129)
(37,133)
(37,136)
(37,170)
(35,156)
(36,135)
(37,121)
(36,133)
(36,154)
(36,152)
(37,152)
(36,133)
(36,131)
(36,123)
(37,143)
(37,153)
(36,149)
(36,126)
(36,123)
(37,121)
(36,154)
(36,163)
(36,160)
(37,122)
(36,123)
(35,117)
(37,142)
(36,153)
(36,151)
(36,140)
(37,132)
(36,125)
(35,152)
(36,162)
(37,132)
(36,107)
(36,113)
(37,112)
(36,104)
(35,87)
(36,81)
(36,47)
(36,39)
(36,26)
(36,42)
(35,27)
(36,4)
(36,3)
(36,6)
(36,30)
(36,24)
(36,0)
(35,9)
(36,1)
(35,3)
(35,0)
(35,3)
(35,0)
(34,15)
(35,0)
(35,1)
(36,3)
(36,4)
(36,8)
(35,17)
(36,13)
(36,5)
(36,7)
(36,6)
(36,12)
(35,6)
(36,9)
(36,1)
(36,23)
(35,15)
(36,20)
(35,14)
(36,31)
(36,25)
(35,2)
(35,8)
(35,10)
(35,4)
(35,17)
(36,6)
(36,12)
(36,15)
(35,26)
(35,24)
(34,40)
(35,11)
(35,16)
(36,33)
(36,28)
(36,5)
(35,16)
(36,20)
